IMP_ID,filename,genre_terms,num_genres,desc_tags,num_desc_tags
11000,30760-30.jpg,['portrait'],1,"['castle', 'house', 'road', 'breast (exposed)', '1660-1680, Restoration', 'fan', 'hat (not on head)', 'man', 'number of figures - 2', 'woman', 'outdoor', 'flower', 'forest', 'hill', 'tree']",15
11001,30760-20.jpg,['portrait'],1,"['man', 'number of figures - 1', 'outdoor', 'foliage (separate from plant)']",4
11002,30760-10.jpg,['portrait'],1,"['dog', 'bird, unspecified', 'building, other', 'door / doorway', 'house', 'windmill', 'window', 'agricultural activity', '1625-1660, Caroline / Interregnum', 'farmer', 'man', 'number of figures - 2', 'woman', 'outdoor', 'tree', 'ax']",16
11003,30759-30.jpg,['narrative'],1,"['building, other', 'penis (exposed)', 'wing (not on bird)', 'erotic encounter', '1625-1660, Caroline / Interregnum', 'hat (not on head)', 'Cupid', 'man', 'number of figures - 3', 'woman', 'outdoor', 'cloud', 'hill', 'factotum / banderole', 'book', 'weapon, indeterminate']",16
11004,30759-20.jpg,['portrait'],1,"['1660-1680, Restoration', 'hat (not on head)', 'man', 'number of figures - 1', 'outdoor']",5
11005,30759-10.jpg,['portrait'],1,"['breast (exposed)', '1660-1680, Restoration', 'fan', 'number of figures - 1', 'woman', 'outdoor', 'sun']",7
11006,30758-40.jpg,['portrait'],1,"['face (only)', '1660-1680, Restoration', 'number of figures - 1', 'woman', 'other decorative element']",5
11007,30758-30.jpg,['emblem / symbol'],1,"['geometric', 'scrollwork']",2
11008,30758-20.jpg,['portrait'],1,"['breast (exposed)', 'face (only)', '1660-1680, Restoration', 'beauty mark', 'number of figures - 1', 'woman']",6
11009,30758-10.jpg,['narrative'],1,"['outdoor', 'number of figures - 5 or more', 'garland / wreath ', 'woman', 'funeral', '1625-1660, Caroline / Interregnum', 'coffin']",7
11010,30757-30.jpg,['narrative'],1,"['flooring', 'drinking', '1625-1660, Caroline / Interregnum', 'man', 'number of figures - 3', 'drink / water', 'food, indeterminate', 'pipe', 'chair', 'table', 'indoor', 'cup / glass', 'object, indeterminate', 'pitcher / jug', 'vase']",15
11011,30757-20.jpg,['maritime'],1,"['outdoor', 'ocean', 'cross', 'ship']",4
11012,30757-10.jpg,['portrait'],1,"['breast (exposed)', 'face (only)', '1680-onward, late Stuart / Georgian', 'number of figures - 1', 'woman', 'grotesque', 'flower', 'foliage (separate from plant)', 'fruit']",9
11013,30756-50.jpg,['emblem / symbol'],1,"['tree', 'cup / glass', 'breast (exposed)', 'woman', 'sun', 'nude', 'number of figures - 1']",7
11014,30756-40.jpg,['narrative'],1,"['1200-1558, medieval / early Tudor', 'hunt', 'foliage (separate from plant)', 'outdoor', 'man', 'number of figures - 1', 'tree', 'bow']",8
11015,30756-30.jpg,['emblem / symbol'],1,"['sun', 'nude', 'number of figures - 1', 'scrollwork', 'tree', 'breast (exposed)', 'fleur de lis', 'woman']",8
11016,30756-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'number of figures - 1', 'woman', 'outdoor']",4
11017,30756-10.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1', 'outdoor']",4
11018,30755-20.jpg,['narrative'],1,"['1 period, classical', 'woman', 'baby', 'number of figures - 2', 'outdoor', 'breast (exposed)', 'bench']",7
11019,30755-10.jpg,['portrait'],1,"['door / doorway', 'window', '1660-1680, Restoration', 'man', 'number of figures - 2', 'woman', 'bed', 'chamber pot', 'indoor', 'cup / glass']",10
11020,30754-30.jpg,['portrait'],1,"['1603-1625, Jacobean', 'man', 'number of figures - 4', 'woman']",4
11021,30754-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'number of figures - 1', 'woman']",3
11022,30754-10.jpg,['portrait'],1,"['1603-1625, Jacobean', 'glove (in hand)', 'man', 'number of figures - 1', 'outdoor']",5
11023,30753-30.jpg,['portrait'],1,"['1680-onward, late Stuart / Georgian', 'fan', 'man', 'number of figures - 2', 'woman', 'outdoor', 'cloud', 'flower']",8
11024,30753-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'woman', 'fan', 'number of figures - 1']",4
11025,30753-10.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1', 'outdoor']",4
11026,30752-10.jpg,['portrait'],1,"['castle', 'house', 'road', 'breast (exposed)', '1660-1680, Restoration', 'hat (not on head)', 'man', 'number of figures - 2', 'woman', 'outdoor', 'cloud', 'flower', 'forest']",13
11027,30751-20.jpg,['portrait'],1,"['bird, unspecified', 'house', '1680-onward, late Stuart / Georgian', 'fan', 'number of figures - 1', 'woman', 'outdoor', 'cloud', 'hill', 'tree']",10
11028,30751-10.jpg,['portrait'],1,"['man', 'outdoor', 'number of figures - 1', '1625-1660, Caroline / Interregnum', 'staff / walking stick']",5
11029,30750-40.jpg,['portrait'],1,"['nude', 'man', 'number of figures - 1', 'foliage (separate from plant)', 'garland / wreath ']",5
11030,30750-30.jpg,['portrait'],1,"['house', 'road', 'breast (exposed)', '1660-1680, Restoration', 'man', 'number of figures - 2', 'woman', 'outdoor', 'hill']",9
11031,30750-20.jpg,['portrait'],1,"['face (only)', '1660-1680, Restoration', 'beauty mark', 'number of figures - 1', 'woman']",5
11032,30750-10.jpg,['portrait'],1,"['Cupid', 'number of figures - 1', 'outdoor', 'tree', 'arrow', 'bow']",6
11033,30749-40.jpg,['emblem / symbol'],1,"['face (only)', 'sun']",2
11034,30749-30.jpg,['portrait'],1,"['1660-1680, Restoration', 'glove (in hand)', 'man', 'number of figures - 2', 'woman']",5
11035,30749-20.jpg,['narrative'],1,"['1660-1680, Restoration', 'handkerchief', 'man', 'number of figures - 4', 'woman']",5
11036,30749-10.jpg,['portrait'],1,"['number of figures - 1', 'woman', 'tree', '1660-1680, Restoration', 'outdoor']",5
11037,30748-10.jpg,['narrative'],1,"['religious observance / event', '1558-1603, Elizabethan', 'clerical dress', 'clergy', 'man', 'number of figures - 4', 'woman', 'outdoor', 'flower', 'cross', 'rosary', 'arrow', 'bow']",13
11038,30747-40.jpg,['portrait'],1,"['fan', '1625-1660, Caroline / Interregnum', 'hat (not on head)', 'man', 'number of figures - 5 or more', 'woman', 'pipe', 'book', 'object, indeterminate', 'staff / walking stick', 'sword, unsheathed or on ground']",11
11039,30747-30.jpg,['portrait'],1,"['clerical dress', 'clergy', 'man', 'number of figures - 1', 'cross', 'rosary']",6
11040,30747-20.jpg,['portrait'],1,"['breast (exposed)', 'nude', 'number of figures - 1', 'woman']",4
11041,30747-10.jpg,"['emblem / symbol', 'portrait']",2,"['breast (exposed)', 'penis (exposed)', '1625-1660, Caroline / Interregnum', 'devil / demon', 'man', 'number of figures - 2']",6
11042,30745-30.jpg,['portrait'],1,"['1603-1625, Jacobean', 'man', 'number of figures - 1', 'outdoor', 'water, inland', 'bag', 'staff / walking stick']",7
11043,30745-20.jpg,['portrait'],1,"['arch', '1603-1625, Jacobean', 'man', 'number of figures - 1', 'staff / walking stick']",5
11044,30745-10.jpg,['portrait'],1,"['1603-1625, Jacobean', 'man', 'number of figures - 1', 'pipe', 'table', 'bag', 'candle', 'cup / glass', 'mug / stein', 'object, indeterminate', 'pitcher / jug']",11
11045,30744-40.jpg,['portrait'],1,"['door / doorway', 'house', 'road', 'window', '1680-onward, late Stuart / Georgian', 'number of figures - 1', 'woman']",7
11046,30744-30.jpg,['portrait'],1,"['breast (exposed)', '1660-1680, Restoration', 'number of figures - 1', 'woman']",4
11047,30744-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'number of figures - 1', 'woman', 'bed', 'curtain']",5
11048,30744-10.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'number of figures - 1', 'woman', 'chair']",4
11049,30743-40.jpg,['portrait'],1,"['portrait frame', '1660-1680, Restoration', 'beauty mark', 'number of figures - 1', 'woman']",5
11050,30743-30.jpg,['portrait'],1,"['portrait frame', '1660-1680, Restoration', 'man', 'number of figures - 1']",4
11051,30743-20.jpg,['portrait'],1,"['wing (not on bird)', 'portrait frame', 'nude', 'Cupid', 'number of figures - 1', 'arrow', 'bow']",7
11052,30743-10.jpg,['portrait'],1,"['portrait frame', '1660-1680, Restoration', 'man', 'number of figures - 1']",4
11053,30742-30.jpg,['narrative'],1,"['window', 'erotic encounter', '1625-1660, Caroline / Interregnum', 'couple', 'man', 'number of figures - 2', 'woman', 'bed', 'chamber pot', 'curtain']",10
11054,30742-20.jpg,['narrative'],1,"['building, other', 'fortification', 'wall', 'battle', 'armor', 'corpse', 'military figure', 'number of figures - indeterminate', 'outdoor', 'tree', 'cross', 'flag', 'cannon', 'gun', 'spear']",15
11055,30742-10.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1']",3
11056,30741-50.jpg,['portrait'],1,"['1660-1680, Restoration', 'fan', 'glove (in hand)', 'couple', 'man', 'number of figures - 2', 'woman', 'outdoor', 'flower']",9
11057,30741-40.jpg,['maritime'],1,"['outdoor', 'ocean', 'flag', 'ship']",4
11058,30741-30.jpg,['maritime'],1,"['outdoor', 'ocean', 'flag', 'ship']",4
11059,30741-20.jpg,['maritime'],1,"['outdoor', 'cloud', 'ocean', 'flag', 'ship']",5
11060,30741-10.jpg,['portrait'],1,"['breast (exposed)', 'other decorative element', 'portrait frame', '1660-1680, Restoration', 'number of figures - 1', 'woman']",6
11061,30740-80.jpg,"['emblem / symbol', 'memento mori']",2,"['breast (exposed)', 'armor', 'nude', 'man', 'number of figures - 3', 'skeleton / mort', 'woman', 'cloud', 'arrow', 'spear']",10
11062,30740-70.jpg,['portrait'],1,"['bird, unspecified', '1 period, classical', 'god / goddess', 'number of figures - 3', 'woman', 'cloud', 'garland / wreath ', 'cornucopia']",8
11063,30740-60.jpg,"['emblem / symbol', 'memento mori']",2,"['number of figures - 1', 'skeleton / mort']",2
11064,30740-50.jpg,['portrait'],1,"['1660-1680, Restoration', 'number of figures - 1', 'woman']",3
11065,30740-40.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'armor', 'man', 'number of figures - 1', 'shield', 'sword, unsheathed or on ground']",6
11066,30740-30.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'fan', 'number of figures - 1', 'woman']",4
11067,30740-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1', 'outdoor']",4
11068,30740-10.jpg,['portrait'],1,"['penis (exposed)', 'wing (not on bird)', 'devil / demon', 'number of figures - 1', 'outdoor']",5
11069,30739-10.jpg,['narrative'],1,"['flooring', 'window', 'erotic encounter', '1625-1660, Caroline / Interregnum', 'couple', 'man', 'number of figures - 2', 'woman', 'bed', 'chamber pot', 'curtain']",11
11070,30738-40.jpg,['portrait'],1,"['wing (not on bird)', '1603-1625, Jacobean', 'angel', 'number of figures - 1', 'shield', 'sword, unsheathed or on ground']",6
11071,30738-30.jpg,['portrait'],1,"['wing (not on bird)', '1603-1625, Jacobean', 'monster, imagined', 'woman', 'queen', 'man', 'number of figures - 4', 'bird, unspecified', 'book']",9
11072,30738-20.jpg,['portrait'],1,"['face (only)', '1660-1680, Restoration', 'number of figures - 1', 'woman']",4
11073,30738-10.jpg,['portrait'],1,"['face (only)', '1625-1660, Caroline / Interregnum', [], 'man', 'number of figures - 1']",5
11074,30746-20.jpg,['still life'],1,"['circle', 'other decorative element', 'flower']",3
11075,30746-10.jpg,['narrative'],1,"['severed body part', 'execution', '1625-1660, Caroline / Interregnum', 'corpse', 'man', 'number of figures - indeterminate', 'gallows / scaffold', 'ax']",8
11076,30737-30.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1', 'outdoor', 'cloud']",5
11077,30737-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'hat (not on head)', 'man', 'number of figures - 1']",4
11078,30737-10.jpg,[],0,"['swine', '1625-1660, Caroline / Interregnum', 'fan', 'monster, imagined', 'number of figures - 1', 'woman', 'outdoor']",7
11079,30736-20.jpg,['narrative'],1,"['bird, unspecified', 'wing (not on bird)', '1625-1660, Caroline / Interregnum', 'hat (not on head)', 'couple', 'Cupid', 'man', 'number of figures - 5 or more', 'woman', 'factotum / banderole', 'arrow', 'bow']",12
11080,30736-10.jpg,['portrait'],1,"['1660-1680, Restoration', 'number of figures - 1', 'shepherd', 'woman', 'staff / walking stick']",5
11081,30735-40.jpg,['portrait'],1,"['cityscape', '1660-1680, Restoration', 'hat (not on head)', 'man', 'number of figures - 1', 'outdoor', 'sun']",7
11082,30735-30.jpg,['portrait'],1,"['breast (exposed)', '1660-1680, Restoration', 'fan', 'number of figures - 1', 'woman', 'outdoor', 'plant, unspecified', 'sun']",8
11083,30735-20.jpg,['portrait'],1,"['cloud', 'outdoor', 'woman', 'house', 'sun', 'window', 'number of figures - 1', 'chimney', 'fan', '1680-onward, late Stuart / Georgian', 'face (only)', 'tree']",12
11084,30735-10.jpg,['portrait'],1,"['building, other', 'column', 'window', '1680-onward, late Stuart / Georgian', 'glove (in hand)', 'man', 'number of figures - 1', 'outdoor', 'cloud', 'plant, unspecified', 'sun', 'staff / walking stick']",12
11085,30734-20.jpg,"['emblem / symbol', 'memento mori']",2,"['bone', 'skull', 'wing (not on bird)', 'winding sheet / shroud', 'man', 'number of figures - 2', 'skeleton / mort', 'factotum / banderole', 'hourglass', 'staff / walking stick']",10
11086,30734-10.jpg,['narrative'],1,"['garland / wreath ', 'woman', 'number of figures - 3', 'procession', 'moon', 'outdoor', '1625-1660, Caroline / Interregnum', 'funeral', 'coffin']",9
11087,30733-20.jpg,['portrait'],1,"['1660-1680, Restoration', 'beauty mark', 'number of figures - 1', 'woman', 'flower', 'foliage (separate from plant)']",6
11088,30733-10.jpg,['portrait'],1,"['man', 'plant, unspecified', '1625-1660, Caroline / Interregnum', 'outdoor', 'cloud', 'number of figures - 1', 'face (only)', 'sun', 'switch / whip']",9
11089,30732-20.jpg,['portrait'],1,"['1680-onward, late Stuart / Georgian', 'number of figures - 1', 'woman', 'staff / walking stick']",4
11090,30732-10.jpg,['portrait'],1,"['man', 'shepherd', 'number of figures - 1', '1680-onward, late Stuart / Georgian', 'staff / walking stick']",5
11091,30731-40.jpg,['narrative'],1,"['pitcher / jug', 'paper', 'woman', 'boy', 'smoke', 'number of figures - 5 or more', 'drinking', 'man', 'flooring', 'cup / glass', 'table', '1660-1680, Restoration', 'window', 'chair', 'drink / water', 'pipe']",16
11092,30731-30.jpg,['portrait'],1,"['1660-1680, Restoration', 'number of figures - 1', 'woman']",3
11093,30731-20.jpg,['portrait'],1,"['face (only)', '1660-1680, Restoration', 'man', 'number of figures - 1']",4
11094,30731-10.jpg,['emblem / symbol'],1,"['wing (not on bird)', 'angel', 'number of figures - 2', 'crown']",4
11095,30730-20.jpg,['narrative'],1,"['1660-1680, Restoration', 'number of figures - 3', 'tree', 'woman', 'plant, unspecified', 'outdoor', 'hill', 'man', 'nude', 'erotic encounter', 'water, inland']",11
11096,30730-10.jpg,"['memento mori', 'emblem / symbol', 'narrative']",3,"['hourglass', 'door / doorway', 'breast (exposed)', 'number of figures - 2', 'house', 'skeleton / mort', 'fan', '1660-1680, Restoration', 'outdoor', 'window', 'woman', 'arrow']",12
11097,30729-30.jpg,['portrait'],1,"['flooring', 'religious observance / event', '1625-1660, Caroline / Interregnum', 'hat (not on head)', 'man', 'number of figures - 1']",6
11098,30729-20.jpg,"['allegory', 'memento mori']",2,"['cityscape', 'hand (only)', 'skull', 'biblical', '1603-1625, Jacobean', 'man', 'number of figures - 1', 'London', 'cloud', 'fire', 'water, inland', 'crown', 'factotum / banderole', 'dinghy']",14
11099,30729-10.jpg,['portrait'],1,"['period unknown', 'number of figures - 1', 'flooring', 'woman', 'religious observance / event']",5
11100,30728-30.jpg,['portrait'],1,"['building, other', '1660-1680, Restoration', 'fan', 'man', 'number of figures - 2', 'woman', 'outdoor', 'bush / hedge', 'cloud', 'hill']",10
11101,30728-20.jpg,['portrait'],1,"['door / doorway', 'man', 'plant, unspecified', '1660-1680, Restoration', 'outdoor', 'cloud', 'number of figures - 1', 'tower', 'window']",9
11102,30728-10.jpg,['portrait'],1,"['flooring', 'window', 'breast (exposed)', 'religious observance / event', '1660-1680, Restoration', 'number of figures - 1', 'woman', 'chair', 'table', 'book', 'object, indeterminate']",11
11103,30726-40.jpg,"['emblem / symbol', 'portrait']",2,"['face (only)', 'nude', 'angel', 'Christ', 'number of figures - 3', 'cloud', 'star', 'sun']",8
11104,30726-30.jpg,['narrative'],1,"['altar / lectern / podium / pulpit', 'smoke', 'number of figures - 3', 'man', '1 period, classical', 'fire', 'cloud', 'wing (not on bird)', 'angel', 'murder / suicide', 'bush / hedge', 'goat', 'biblical', 'knife / dagger']",14
11105,30726-20.jpg,['portrait'],1,"['religious observance / event', '1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1']",4
11106,30726-10.jpg,['portrait'],1,"['woman', 'number of figures - 1', '1558-1603, Elizabethan', 'religious observance / event']",4
11107,30725-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'hat (not on head)', 'man', 'number of figures - 1']",4
11108,30725-10.jpg,['portrait'],1,"[[], 'number of figures - 1', 'woman']",3
11109,30724-10.jpg,['narrative'],1,"['1660-1680, Restoration', 'Cupid', 'number of figures - 2', 'woman', 'coffin', 'outdoor', 'cloud', 'arrow', 'bow']",9
11110,30723-40.jpg,['portrait'],1,"['wing (not on bird)', 'number of figures - 1', 'angel', 'book', 'quill / inkwell']",5
11111,30723-30.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 4']",3
11112,30723-20.jpg,['portrait'],1,"['1660-1680, Restoration', 'hat (not on head)', 'man', 'number of figures - 1', 'outdoor']",5
11113,30723-10.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 4']",3
11114,30722-40.jpg,['narrative'],1,"['wing (not on bird)', 'nude', 'woman', 'Cupid', 'man', 'number of figures - 3', 'agricultural activity', 'erotic encounter', 'crops', 'fire', 'smoke', 'pot']",12
11115,30722-30.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1']",3
11116,30722-20.jpg,['portrait'],1,"['1603-1625, Jacobean', 'man', 'number of figures - 1', 'outdoor', 'plant, unspecified']",5
11117,30722-10.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1', 'other decorative element', 'box']",5
11118,30721-10.jpg,['maritime'],1,"['period unknown', 'figure, gender unspecified', 'number of figures - 5 or more', 'outdoor', 'ocean', 'cross', 'flag', 'ship']",8
11119,30720-40.jpg,['narrative'],1,"['breast (exposed)', 'erotic encounter', 'nude', 'man', 'number of figures - 2', 'woman', 'bed', 'curtain']",8
11120,30720-30.jpg,['portrait'],1,"['1660-1680, Restoration', 'fan', 'hat (not on head)', 'number of figures - 1', 'woman', 'outdoor']",6
11121,30720-20.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1', 'outdoor', 'cloud']",5
11122,30720-10.jpg,['portrait'],1,"['breast (exposed)', '1660-1680, Restoration', 'fan', 'number of figures - 1', 'woman', 'outdoor', 'cloud']",7
11123,30719-40.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1', 'outdoor', 'tree']",5
11124,30719-30.jpg,['portrait'],1,"['1680-onward, late Stuart / Georgian', 'fan', 'number of figures - 1', 'woman', 'outdoor', 'plant, unspecified']",6
11125,30719-20.jpg,['portrait'],1,"['fan', 'number of figures - 1', 'house', 'woman', '1625-1660, Caroline / Interregnum', 'outdoor']",6
11126,30719-10.jpg,['portrait'],1,"['castle', 'cityscape', 'house', '1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1', 'city / town, other', 'hill', 'tree']",9
11127,30718-20.jpg,['portrait'],1,"['building, other', 'door / doorway', '1660-1680, Restoration', 'man', 'number of figures - 1', 'outdoor', 'cloud', 'plant, unspecified', 'stick']",9
11128,30718-10.jpg,['portrait'],1,"['house', 'window', '1680-onward, late Stuart / Georgian', 'fan', 'man', 'number of figures - 2', 'woman', 'outdoor', 'bush / hedge', 'cloud', 'hill']",11
11129,30717-20.jpg,['portrait'],1,"['breast (exposed)', '1660-1680, Restoration', 'beauty mark', 'number of figures - 1', 'woman']",5
11130,30717-10.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1']",3
11131,30716-10.jpg,['portrait'],1,"['plant, unspecified', '1558-1603, Elizabethan', 'outdoor', 'number of figures - 2', 'man', 'stick']",6
11132,30715-40.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1', 'outdoor']",4
11133,30715-30.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1']",3
11134,30715-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'number of figures - 1', 'woman', 'outdoor', 'cloud', 'plant, unspecified']",6
11135,30715-10.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1']",3
11136,30714-10.jpg,['narrative'],1,"['table', 'indoor', 'wall', 'stool', '1558-1603, Elizabethan', 'cup / glass', 'dice', 'shelf', 'door / doorway', 'woman', 'flooring', 'number of figures - 5 or more', 'object, indeterminate', 'jar', 'man', 'basin / pail', 'game playing', 'window', 'pitcher / jug']",19
11137,30713-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'number of figures - 1', 'woman', 'spinning wheel / distaff']",4
11138,30713-10.jpg,['portrait'],1,"['cross', 'man', 'clerical dress', 'number of figures - 1', 'dog', 'pope', 'outdoor', 'key', 'knife / dagger', 'crown', 'sword, unsheathed or on ground']",11
11139,30712-10.jpg,['portrait'],1,"['building, other', 'sun', 'man', 'hill', 'number of figures - 1', 'outdoor', 'cloud', '1625-1660, Caroline / Interregnum', 'dog', 'cityscape', 'tower', 'wall', 'staff / walking stick']",13
11140,30711-40.jpg,['portrait'],1,"['wing (not on bird)', '1 period, classical', 'nude', 'boy', 'Cupid', 'number of figures - 1', 'arrow', 'bow']",8
11141,30711-30.jpg,['portrait'],1,"['breast (exposed)', '1660-1680, Restoration', 'man', 'number of figures - 2', 'woman', 'outdoor', 'hill', 'sun']",8
11142,30711-20.jpg,['portrait'],1,"['cityscape', 'door / doorway', 'window', '1660-1680, Restoration', 'hat (not on head)', 'man', 'number of figures - 1', 'outdoor', 'sun']",9
11143,30711-10.jpg,['portrait'],1,"['garland / wreath ', 'breast (exposed)', 'crown', 'portrait frame', 'queen', 'number of figures - 1', 'beauty mark', '1660-1680, Restoration', 'woman']",9
11144,30710-20.jpg,['portrait'],1,"['1680-onward, late Stuart / Georgian', 'fan', 'man', 'number of figures - 2', 'woman', 'outdoor', 'cloud', 'plant, unspecified', 'sun']",9
11145,30710-10.jpg,['portrait'],1,"['castle', 'door / doorway', 'house', 'road', 'window', '1660-1680, Restoration', 'fan', 'hat (not on head)', 'man', 'number of figures - 2', 'woman', 'outdoor', 'cloud', 'flower', 'forest', 'hill']",16
11146,30709-40.jpg,[],0,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1', 'outdoor', 'cloud', 'stick']",6
11147,30709-30.jpg,[],0,"['1625-1660, Caroline / Interregnum', [], 'number of figures - 1', 'woman']",4
11148,30709-20.jpg,['narrative'],1,"['1660-1680, Restoration', 'nude', 'man', 'number of figures - 3', 'woman', 'outdoor', 'bush / hedge', 'cloud', 'plant, unspecified', 'tree', 'water, inland']",11
11149,30709-10.jpg,['narrative'],1,"['1 period, classical', 'nude', 'god / goddess', 'number of figures - 1', 'woman', 'outdoor', 'bush / hedge', 'cloud', 'plant, unspecified', 'water, inland']",10
11150,30708-40.jpg,['portrait'],1,"['building, other', 'door / doorway', '1660-1680, Restoration', 'man', 'number of figures - 1', 'outdoor', 'plant, unspecified', 'stick']",8
11151,30708-30.jpg,['portrait'],1,"['door / doorway', 'house', '1680-onward, late Stuart / Georgian', 'fan', 'number of figures - 1', 'woman', 'outdoor', 'plant, unspecified']",8
11152,30708-20.jpg,['portrait'],1,"['1660-1680, Restoration', 'beauty mark', 'woman', 'number of figures - 1']",4
11153,30708-10.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1']",3
11154,30706-30.jpg,['architecture'],1,"['cityscape', 'door / doorway', 'tower', 'wall', 'window', 'nude', 'Cupid', 'number of figures - 2', 'city / town, other', 'outdoor', 'circle', 'foliage (separate from plant)']",12
11155,30706-20.jpg,['portrait'],1,"['heraldic shield or symbol', 'flag', 'portrait frame', 'unicorn', 'armor', 'scrollwork', '1660-1680, Restoration', 'lion', 'crown', 'stringed instrument', 'number of figures - 1', 'king']",12
11156,30706-10.jpg,['portrait'],1,"['1200-1558, medieval / early Tudor', 'man', 'number of figures - 1']",3
11157,30705-20.jpg,['maritime'],1,"['battle', 'man', 'number of figures - 2', 'outdoor', 'ocean', 'smoke', 'ship', 'cannon']",8
11158,30705-10.jpg,['maritime'],1,"['ocean', 'cannon', 'ship']",3
11159,30704-20.jpg,['still life'],1,"['grotesque', 'flower', 'foliage (separate from plant)']",3
11160,30704-10.jpg,['narrative'],1,"['flooring', 'wall', 'window', 'erotic encounter', '1625-1660, Caroline / Interregnum', 'man', 'number of figures - 2', 'woman', 'bed', 'bench', 'chamber pot', 'curtain', 'indoor']",13
11161,30703-40.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1', 'outdoor', 'cloud', 'hill']",6
11162,30703-30.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 2', 'woman']",4
11163,30703-20.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'baby', 'number of figures - 3', 'woman', 'basket']",5
11164,30703-10.jpg,['still life'],1,"['outdoor', 'tree']",2
11165,30702-80.jpg,['portrait'],1,"['1603-1625, Jacobean', 'number of figures - 1', 'woman', 'basket']",4
11166,30702-70.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 2', 'woman']",4
11167,30702-60.jpg,['portrait'],1,"['1660-1680, Restoration', 'fan', 'number of figures - 1', 'woman', 'outdoor', 'cloud']",6
11168,30702-50.jpg,['portrait'],1,"['1660-1680, Restoration', 'number of figures - 1', 'woman']",3
11169,30702-40.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'fan', 'number of figures - 1', 'woman']",4
11170,30702-30.jpg,['portrait'],1,"['woman', 'cityscape', '1625-1660, Caroline / Interregnum', 'fan', 'door / doorway', 'number of figures - 1', 'window', 'chimney', 'outdoor']",9
11171,30702-20.jpg,['portrait'],1,"['hill', 'cloud', 'forest', 'outdoor', 'door / doorway', 'road', 'number of figures - 1', 'window', 'castle', 'man', 'hat (not on head)', '1660-1680, Restoration']",12
11172,30702-10.jpg,['portrait'],1,"['woman', 'number of figures - 1', 'cityscape', 'outdoor', 'window', 'fan', 'chimney', '1660-1680, Restoration', 'flower']",9
11173,30701-20.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'number of figures - 1', 'woman', 'spinning wheel / distaff']",4
11174,30701-10.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1']",3
11175,30700-10.jpg,['narrative'],1,"['window', 'wall', 'shelf', 'flooring', 'number of figures - 5 or more', 'boy', 'reading / writing', '1558-1603, Elizabethan', 'girl', 'woman', 'fireplace', 'indoor', 'bed', 'religious observance / event', 'book', 'bottle']",16
11176,30699-10.jpg,['narrative'],1,"['erotic encounter', 'Cupid', 'number of figures - 3', 'object, indeterminate', 'window', 'cityscape', 'cloud', '1625-1660, Caroline / Interregnum', 'nude', 'hill', 'outdoor', 'chimney', 'woman', 'man', 'wing (not on bird)', 'hat (not on head)', 'factotum / banderole', 'bow']",18
